"id,Sleep Duration,Profession,Work Pressure,Academic Pressure,Study Satisfaction,Job Satisfaction,Dietary Habits"
"1871,More than 8 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"1876,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"1877,More than 8 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"1881,7-8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"1891,7-8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"1895,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"1897,7-8 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"1908,5-6 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"1911,5-6 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"1922,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"1925,7-8 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"1928,More than 8 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"1930,7-8 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"1932,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"1944,5-6 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"1952,More than 8 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"1960,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"1961,More than 8 hours,Student,0.0,1.0,5.0,0.0,Moderate"
"1965,More than 8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"1969,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"1970,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"1985,More than 8 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"1988,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"1995,More than 8 hours,Student,0.0,1.0,5.0,0.0,Healthy"
"2002,7-8 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"2006,7-8 hours,Student,0.0,1.0,1.0,0.0,Unhealthy"
"2007,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"2011,More than 8 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"2012,5-6 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"2018,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"2024,7-8 hours,Student,0.0,1.0,4.0,0.0,Healthy"
"2030,5-6 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"2035,7-8 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"2039,5-6 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"2040,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Healthy"
"2042,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"2045,7-8 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"2046,5-6 hours,Student,0.0,1.0,5.0,0.0,Moderate"
"2051,7-8 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"2060,More than 8 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"2063,7-8 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"2068,5-6 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"2078,More than 8 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"2086,7-8 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"2088,7-8 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"2097,7-8 hours,Student,0.0,4.0,1.0,0.0,Healthy"
"2104,5-6 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"2105,Less than 5 hours,Architect,0.0,5.0,3.0,0.0,Moderate"
"2108,7-8 hours,Student,0.0,3.0,1.0,0.0,Healthy"
"2120,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"2127,7-8 hours,Student,0.0,4.0,1.0,0.0,Moderate"
"2140,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"2143,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"2146,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Healthy"
"2147,5-6 hours,Student,0.0,1.0,1.0,0.0,Moderate"
"2150,7-8 hours,Student,0.0,1.0,5.0,0.0,Unhealthy"
"2161,Less than 5 hours,Student,0.0,1.0,5.0,0.0,Healthy"
"2171,Less than 5 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"2182,Less than 5 hours,Student,0.0,2.0,2.0,0.0,Unhealthy"
"2183,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"2198,5-6 hours,Student,0.0,1.0,4.0,0.0,Healthy"
"2203,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"2204,7-8 hours,Student,0.0,2.0,5.0,0.0,Healthy"
"2207,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"2211,More than 8 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"2226,5-6 hours,Student,0.0,2.0,1.0,0.0,Moderate"
"2233,7-8 hours,Student,0.0,5.0,4.0,0.0,Healthy"
"2238,More than 8 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"2250,7-8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"2255,7-8 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"2256,7-8 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"2260,5-6 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"2267,More than 8 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"2270,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"2288,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Healthy"
"2290,7-8 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"2293,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"2294,5-6 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"2295,5-6 hours,Student,0.0,4.0,1.0,0.0,Healthy"
"2305,7-8 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"2310,More than 8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"2312,More than 8 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"2314,More than 8 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"2322,5-6 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"2325,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"2330,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"2343,More than 8 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"2348,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"2351,7-8 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"2358,More than 8 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"2364,7-8 hours,Student,0.0,1.0,5.0,0.0,Moderate"
"2372,7-8 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"2376,7-8 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"2385,More than 8 hours,Student,0.0,4.0,1.0,0.0,Healthy"
"2399,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"2405,7-8 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"2406,7-8 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"2407,5-6 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"2408,5-6 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"2418,7-8 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"2423,5-6 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"2425,More than 8 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"2431,More than 8 hours,Student,0.0,4.0,1.0,0.0,Healthy"
"2432,More than 8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"2439,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Healthy"
"2444,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Moderate"
"2460,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Moderate"
"2461,More than 8 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"2471,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"2474,7-8 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"2482,Less than 5 hours,Student,0.0,2.0,1.0,0.0,Unhealthy"
"2486,More than 8 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"2490,7-8 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"2494,Less than 5 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"2496,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"2500,7-8 hours,Student,0.0,4.0,5.0,0.0,Moderate"
"2548,5-6 hours,Student,0.0,1.0,2.0,0.0,Moderate"
"2564,More than 8 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"2568,More than 8 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"2569,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"2574,7-8 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"2576,7-8 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"2581,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"2585,7-8 hours,Student,0.0,1.0,2.0,0.0,Moderate"
"2589,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"2591,More than 8 hours,Student,0.0,1.0,5.0,0.0,Healthy"
"2592,5-6 hours,Student,0.0,1.0,1.0,0.0,Moderate"
"2605,5-6 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"2608,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"2622,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"2629,5-6 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"2633,More than 8 hours,Student,0.0,1.0,1.0,0.0,Unhealthy"
"2652,7-8 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"2654,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"2660,5-6 hours,Student,0.0,2.0,2.0,0.0,Moderate"
"2663,5-6 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"2672,More than 8 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"2674,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"2681,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"2685,More than 8 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"2687,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"2689,More than 8 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"2695,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"2696,5-6 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"2704,5-6 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"2710,5-6 hours,Student,0.0,2.0,2.0,0.0,Healthy"
"2712,More than 8 hours,Student,0.0,4.0,5.0,0.0,Moderate"
"2721,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"2724,7-8 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"2726,Less than 5 hours,Student,0.0,4.0,5.0,0.0,Moderate"
"2743,5-6 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"2749,7-8 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"2754,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"2755,7-8 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"2759,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"2766,7-8 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"2770,More than 8 hours,Student,0.0,2.0,2.0,0.0,Unhealthy"
"2772,7-8 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"2774,7-8 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"2777,5-6 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"2779,5-6 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"2780,5-6 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"2781,More than 8 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"2789,7-8 hours,Student,0.0,5.0,3.0,0.0,Healthy"
"2793,More than 8 hours,Student,0.0,1.0,5.0,0.0,Moderate"
"2797,More than 8 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"2798,5-6 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"2799,7-8 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"2804,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"2805,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Healthy"
"2811,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"2814,7-8 hours,Student,0.0,1.0,4.0,0.0,Healthy"
"2815,7-8 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"2816,5-6 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"2819,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Healthy"
"2841,More than 8 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"2850,7-8 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"2854,5-6 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"2858,More than 8 hours,Student,0.0,4.0,1.0,0.0,Moderate"
"2864,5-6 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"2867,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"2869,More than 8 hours,Student,0.0,1.0,5.0,0.0,Moderate"
"2871,7-8 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"2875,5-6 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"2881,7-8 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"2886,More than 8 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"2903,5-6 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"2907,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"2908,More than 8 hours,Student,0.0,2.0,1.0,0.0,Unhealthy"
"2916,7-8 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"2918,More than 8 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"2941,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"2945,7-8 hours,Student,0.0,4.0,1.0,0.0,Healthy"
"2951,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"2962,5-6 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"2968,Less than 5 hours,Student,0.0,2.0,2.0,0.0,Moderate"
"2970,More than 8 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"2974,7-8 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"2977,More than 8 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"2978,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"2980,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"2981,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"2982,More than 8 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"2999,5-6 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"3016,5-6 hours,Student,0.0,5.0,5.0,0.0,Healthy"
"3024,7-8 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"3033,More than 8 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"3034,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"3037,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"3038,Less than 5 hours,Student,0.0,4.0,5.0,0.0,Healthy"
"3042,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"3044,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Moderate"
"3054,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"3067,5-6 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"3078,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"3081,5-6 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"3086,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"3091,More than 8 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"3101,7-8 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"3110,More than 8 hours,Student,0.0,1.0,4.0,0.0,Healthy"
"3114,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"3115,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"3121,More than 8 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"3124,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"3128,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"3135,7-8 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"3136,7-8 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"3139,5-6 hours,Student,0.0,1.0,5.0,0.0,Unhealthy"
"3140,5-6 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"3154,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"3157,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"3159,More than 8 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"3161,Less than 5 hours,Student,0.0,4.0,5.0,0.0,Moderate"
"3162,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"3166,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"3170,7-8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"3175,7-8 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"3177,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Healthy"
"3184,5-6 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"3185,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Healthy"
"3186,7-8 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"3193,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"3194,More than 8 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"3195,More than 8 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"3196,More than 8 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"3198,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"3209,More than 8 hours,Student,0.0,5.0,5.0,0.0,Moderate"
"3222,More than 8 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"3226,5-6 hours,Student,0.0,1.0,1.0,0.0,Moderate"
"3227,More than 8 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"3228,7-8 hours,Student,0.0,1.0,4.0,0.0,Healthy"
"3234,5-6 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"3235,More than 8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"3245,More than 8 hours,Student,0.0,3.0,1.0,0.0,Healthy"
"3253,Less than 5 hours,Student,0.0,2.0,2.0,0.0,Moderate"
"3258,More than 8 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"3260,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"3261,7-8 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"3266,7-8 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"3268,5-6 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"3271,More than 8 hours,Student,0.0,4.0,1.0,0.0,Moderate"
"3273,More than 8 hours,Student,0.0,2.0,1.0,0.0,Unhealthy"
"3281,5-6 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"3282,7-8 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"3289,Less than 5 hours,Student,0.0,1.0,2.0,0.0,Healthy"
"3301,7-8 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"3304,5-6 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"3305,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"3312,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"3319,7-8 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"3331,More than 8 hours,Student,0.0,4.0,1.0,0.0,Moderate"
"3337,7-8 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"3339,7-8 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"3341,7-8 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"3343,7-8 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"3344,7-8 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"3345,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Healthy"
"3350,More than 8 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"3352,7-8 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"3357,5-6 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"3359,5-6 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"3377,Less than 5 hours,Student,0.0,2.0,1.0,0.0,Healthy"
"3379,7-8 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"3385,5-6 hours,Student,0.0,2.0,2.0,0.0,Moderate"
"3390,7-8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"3393,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"3401,5-6 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"3405,More than 8 hours,Student,0.0,5.0,5.0,0.0,Moderate"
"3416,7-8 hours,Student,0.0,1.0,2.0,0.0,Moderate"
"3420,7-8 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"3429,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Moderate"
"3430,7-8 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"3436,5-6 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"3437,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Healthy"
"3438,More than 8 hours,Student,0.0,4.0,1.0,0.0,Healthy"
"3442,7-8 hours,Student,0.0,4.0,5.0,0.0,Moderate"
"3456,Less than 5 hours,Student,0.0,1.0,5.0,0.0,Moderate"
"3457,More than 8 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"3461,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"3464,5-6 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"3466,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"3469,7-8 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"3477,5-6 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"3483,7-8 hours,Student,0.0,1.0,5.0,0.0,Unhealthy"
"3490,5-6 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"3491,5-6 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"3493,7-8 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"3498,7-8 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"3500,5-6 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"3506,7-8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"3515,Less than 5 hours,Student,0.0,1.0,2.0,0.0,Moderate"
"3524,Less than 5 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"3527,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"3539,5-6 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"3546,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"3572,7-8 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"3573,7-8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"3580,5-6 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"3586,More than 8 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"3588,More than 8 hours,Student,0.0,5.0,2.0,0.0,Healthy"
"3590,5-6 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"3594,7-8 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"3596,5-6 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"3599,More than 8 hours,Student,0.0,2.0,2.0,0.0,Healthy"
"3601,5-6 hours,Student,0.0,1.0,1.0,0.0,Moderate"
"3607,7-8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"3611,More than 8 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"3612,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"3617,7-8 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"3639,7-8 hours,Student,0.0,4.0,5.0,0.0,Healthy"
"3641,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"3643,5-6 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"3644,7-8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"3651,Less than 5 hours,Student,0.0,2.0,1.0,0.0,Healthy"
"3652,7-8 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"3656,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"3660,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"3670,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"3674,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"3682,5-6 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"3684,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Moderate"
"3688,7-8 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"3691,More than 8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"3700,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"3705,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Healthy"
"3707,More than 8 hours,Student,0.0,4.0,2.0,0.0,Healthy"
"3710,5-6 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"3727,5-6 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"3728,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"3730,More than 8 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"3737,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"3739,More than 8 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"3741,5-6 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"3754,7-8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"3755,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"3763,7-8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"3769,5-6 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"3781,7-8 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"3788,More than 8 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"3792,More than 8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"3794,7-8 hours,Student,0.0,1.0,5.0,0.0,Healthy"
"3801,5-6 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"3812,More than 8 hours,Student,0.0,5.0,3.0,0.0,Healthy"
"3814,5-6 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"3817,5-6 hours,Student,0.0,2.0,2.0,0.0,Unhealthy"
"3818,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"3828,More than 8 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"3831,5-6 hours,Student,0.0,1.0,4.0,0.0,Healthy"
"3844,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"3845,7-8 hours,Student,0.0,4.0,1.0,0.0,Healthy"
